ID,date_extracted,name,surname,countryID,age,teamID,wage,height,weight,BMI,youthTeamID,value,cards,goals,assists,matches,ntCards,ntGoals,ntAssists,ntMatches,injuryDays,national,transferList,skillForm,skillExperience,skillStamina,skillTeamwork,skillDiscipline,skillPace,skillTechnique,skillPassing,skillKeeper,skillDefending,skillPlaymaking,skillScoring,trainingPosition,isInTrainingSlot
37937282,2021-08-27 13:40:49,Mustapha,Bonnet,16,19,79085,4800.0,183.0,72.3,21.58,43275,341000.0,0,1,0,1,0,0,0,0,0,0,0,7,1,2,7,4,10,3,0,0,8,0,7,,
37527542,2021-08-27 13:40:49,Cezar Adrian,Bujor,9,24,79085,15300.0,186.0,81.3,23.51,71359,957000.0,1,0,0,5,0,0,0,0,0,0,0,3,3,11,5,4,11,10,10,2,7,9,2,,
37464066,2021-08-27 13:40:49,Rody,de Houston,21,23,79085,19400.0,173.0,74.9,25.04,79777,1930000.0,0,0,0,26,0,0,0,0,0,0,0,14,5,6,6,6,13,2,9,10,2,3,3,,
37432229,2021-08-27 13:40:49,Christophe,Derungs,24,23,79085,9400.0,183.0,91.3,27.26,71816,848000.0,0,0,0,16,0,0,0,0,0,0,0,14,4,11,6,5,10,8,9,0,8,2,2,,
37262806,2021-08-27 13:40:49,Kristián,Hakel,14,25,79085,10900.0,191.0,88.6,24.28,28110,706000.0,2,42,16,39,0,0,0,0,0,0,0,2,9,3,2,5,11,5,8,3,7,9,10,,
37606570,2021-08-27 13:40:49,Gustav,Hamp,30,20,79085,6500.0,186.0,87.5,25.3,33212,702000.0,0,0,0,7,0,0,0,0,0,0,0,18,3,4,7,5,10,8,5,1,9,5,1,,
37451705,2021-08-27 13:40:49,Hector,Honceriu,9,21,79085,9100.0,168.0,69.4,24.6,71548,669000.0,1,3,0,29,0,0,0,0,0,0,0,5,5,9,8,6,10,5,3,0,11,5,7,,
36658134,2021-08-27 13:40:49,Ferdinando,Ionata,10,27,79085,11100.0,174.0,75.0,24.78,0,726000.0,1,9,7,30,0,0,0,0,0,0,0,3,8,8,5,7,10,8,5,3,4,9,11,,
37186745,2021-08-27 13:40:49,Günther,Ketels,28,25,79085,19700.0,175.0,74.4,24.29,63628,1601000.0,2,0,15,53,0,0,0,0,0,0,0,8,11,6,7,9,13,11,8,3,8,12,6,,
36889552,2021-08-27 13:40:49,Ksawery,Maszudziński,1,26,79085,15800.0,176.0,72.4,23.37,1255,1150000.0,1,1,4,30,0,0,0,0,0,0,0,6,8,11,5,7,12,8,8,1,5,11,4,,
37008614,2021-08-27 13:40:49,Sică,Mergiu,9,25,79085,12200.0,180.0,72.2,22.3,71211,695000.0,2,7,4,36,0,0,0,0,0,0,0,0,7,5,6,7,11,7,4,1,3,8,12,,
37968044,2021-08-27 13:40:49,Nélio,Narenti,21,19,79085,4700.0,171.0,77.1,26.37,79085,407000.0,0,0,0,3,0,0,0,0,0,0,0,11,1,2,8,4,7,5,7,0,9,7,5,,
37634685,2021-08-27 13:40:49,Henrik,Oros,8,20,79085,6100.0,190.0,80.7,22.37,23276,639000.0,0,0,0,9,0,0,0,0,0,0,0,18,4,3,7,6,10,6,6,0,8,6,3,,
37691056,2021-08-27 13:40:49,Štefan,Sauter,14,21,79085,8300.0,176.0,73.2,23.63,28049,783000.0,0,1,0,11,0,0,0,0,0,0,0,13,4,3,7,6,11,7,2,0,8,8,9,,
37690980,2021-08-27 13:40:49,Joel,Sopó,36,21,79085,5600.0,165.0,69.6,25.58,117331,436000.0,1,0,0,31,0,0,0,0,0,0,0,9,6,5,4,5,9,7,7,0,8,2,4,,
37276405,2021-08-27 13:40:49,Artur,Szymkiewicz,1,23,79085,12500.0,179.0,75.3,23.52,37414,1102000.0,1,7,14,56,0,0,0,0,0,0,0,11,11,5,5,8,12,9,8,0,6,8,9,,
37766478,2021-08-27 13:40:49,Dan,Thystrup,29,21,79085,8200.0,175.0,72.8,23.76,91015,816000.0,2,1,5,27,0,0,0,0,0,0,0,14,6,3,3,5,10,5,9,0,9,9,4,,
37533726,2021-08-27 13:40:49,Tazar,Trbojević,39,21,79085,6700.0,164.0,67.4,25.05,73668,472000.0,0,3,0,8,0,0,0,0,0,0,0,6,5,8,4,4,10,3,6,0,8,2,8,,
37463857,2021-08-27 13:40:49,Gligor-Bogdan,Vînătoru,9,24,79085,8200.0,165.0,59.6,21.91,30089,537000.0,0,3,1,12,0,0,0,0,0,0,0,3,3,5,5,4,10,9,7,0,4,9,7,,
36519432,2021-09-03 19:48:24,Krastan,Apostolov,54,30,79085,32200.0,177.0,71.5,22.82,81617,3207000.0,0,0,0,96,0,0,0,0,0,0,0,18,10,9,6,8,15,3,9,10,5,5,3,,
36103236,2021-09-03 19:48:24,Ilario,Bartolozzi,10,30,79085,17500.0,169.0,67.3,23.55,44617,1731000.0,2,6,48,152,0,0,0,0,0,0,0,16,17,11,7,12,13,7,8,0,8,9,8,,
37937282,2021-09-03 19:48:24,Mustapha,Bonnet,16,19,79085,4800.0,183.0,72.3,21.58,43275,397000.0,0,1,0,1,0,0,0,0,0,0,0,12,1,2,7,4,10,3,0,0,8,0,7,,
37527542,2021-09-03 19:48:24,Cezar Adrian,Bujor,9,24,79085,15300.0,186.0,81.3,23.51,71359,1010000.0,1,0,0,5,0,0,0,0,0,0,0,4,3,11,6,5,11,10,10,2,8,9,2,,
37464066,2021-09-03 19:48:24,Rody,de Houston,21,23,79085,19400.0,173.0,74.9,25.04,79777,1873000.0,0,0,0,26,0,0,0,0,0,0,0,13,5,6,7,6,13,2,9,10,2,3,3,,
37432229,2021-09-03 19:48:24,Christophe,Derungs,24,23,79085,9400.0,183.0,91.3,27.26,71816,867000.0,0,0,0,16,0,0,0,0,0,0,0,14,4,11,6,5,10,8,9,0,8,2,2,,
37262806,2021-09-03 19:48:24,Kristián,Hakel,14,25,79085,10900.0,191.0,88.6,24.28,28110,719000.0,2,44,16,40,0,0,0,0,0,0,0,2,9,3,4,7,11,5,8,3,7,9,10,,
37606570,2021-09-03 19:48:24,Gustav,Hamp,30,20,79085,6500.0,186.0,87.5,25.3,33212,723000.0,0,0,0,8,0,0,0,0,0,0,0,18,3,4,8,6,10,8,5,1,9,5,1,,
37451705,2021-09-03 19:48:24,Hector,Honceriu,9,21,79085,9100.0,168.0,69.4,24.6,71548,783000.0,1,3,0,30,0,0,0,0,0,0,0,9,5,9,8,7,10,5,3,0,11,5,7,,
36658134,2021-09-03 19:48:24,Ferdinando,Ionata,10,27,79085,11100.0,174.0,75.0,24.78,0,699000.0,1,11,7,31,0,0,0,0,0,0,0,2,9,8,6,7,10,8,5,3,4,9,11,,
37186745,2021-09-03 19:48:24,Günther,Ketels,28,25,79085,19700.0,175.0,74.4,24.29,63628,1764000.0,2,0,15,54,0,0,0,0,0,0,0,11,11,6,7,9,13,11,8,3,8,12,6,,
36889552,2021-09-03 19:48:24,Ksawery,Maszudziński,1,26,79085,15800.0,176.0,72.4,23.37,1255,1171000.0,1,1,4,31,0,0,0,0,0,0,0,7,8,11,6,7,12,9,8,1,5,11,4,,
37008614,2021-09-03 19:48:24,Sică,Mergiu,9,25,79085,12200.0,180.0,72.2,22.3,71211,692000.0,2,7,4,37,0,0,0,0,0,0,0,0,8,5,7,7,11,7,4,1,3,8,12,,
37968044,2021-09-03 19:48:24,Nélio,Narenti,21,19,79085,4700.0,171.0,77.1,26.37,79085,452000.0,0,0,0,3,0,0,0,0,0,0,0,14,1,2,8,5,7,5,7,0,9,7,5,,
37634685,2021-09-03 19:48:24,Henrik,Oros,8,20,79085,6100.0,190.0,80.7,22.37,23276,624000.0,0,0,0,10,0,0,0,0,0,0,0,16,4,3,8,6,10,7,6,0,8,6,3,,
37691056,2021-09-03 19:48:24,Štefan,Sauter,14,21,79085,8300.0,176.0,73.2,23.63,28049,859000.0,0,1,0,12,0,0,0,0,0,0,0,15,4,3,8,6,11,7,2,0,8,8,9,,
37690980,2021-09-03 19:48:24,Joel,Sopó,36,21,79085,5600.0,165.0,69.6,25.58,117331,416000.0,1,0,0,31,0,0,0,0,0,0,0,7,6,5,4,5,9,7,7,0,8,2,4,,
37276405,2021-09-03 19:48:24,Artur,Szymkiewicz,1,23,79085,12500.0,179.0,75.3,23.52,37414,1265000.0,1,7,15,57,0,0,0,0,0,0,0,16,11,5,5,8,12,9,8,0,6,8,9,,
37766478,2021-09-03 19:48:24,Dan,Thystrup,29,21,79085,8200.0,175.0,72.8,23.76,91015,754000.0,2,1,5,28,0,0,0,0,0,0,0,11,7,3,4,5,10,5,9,0,9,9,4,,
37533726,2021-09-03 19:48:24,Tazar,Trbojević,39,21,79085,6700.0,164.0,67.4,25.05,73668,546000.0,0,3,0,8,0,0,0,0,0,0,0,9,5,8,4,4,10,3,6,0,8,2,8,,
37463857,2021-09-03 19:48:24,Gligor-Bogdan,Vînătoru,9,24,79085,8200.0,165.0,59.6,21.91,30089,521000.0,0,3,1,12,0,0,0,0,0,0,0,2,3,5,5,4,10,9,7,0,4,9,7,,
36519432,2021-09-09 13:21:32,Krastan,Apostolov,54,30,79085,32200.0,177.0,71.5,22.82,81617,3198000.0,0,0,0,97,0,0,0,0,0,0,0,18,10,8,7,9,15,3,9,10,5,5,3,,
36103236,2021-09-09 13:21:32,Ilario,Bartolozzi,10,30,79085,17500.0,169.0,67.3,23.55,44617,1643000.0,2,6,48,153,0,0,0,0,0,0,0,14,17,11,8,12,13,7,8,0,8,9,8,,
37937282,2021-09-09 13:21:32,Mustapha,Bonnet,16,19,79085,4800.0,183.0,72.3,21.58,43275,370000.0,0,1,0,1,0,0,0,0,0,0,0,9,1,2,8,4,10,3,0,0,8,0,7,,
37527542,2021-09-09 13:21:32,Cezar Adrian,Bujor,9,24,79085,15300.0,186.0,81.3,23.51,71359,1108000.0,1,1,1,6,0,0,0,0,0,0,0,7,3,11,6,5,11,10,10,2,8,9,2,,
37464066,2021-09-09 13:21:32,Rody,de Houston,21,23,79085,19400.0,173.0,74.9,25.04,79777,1834000.0,0,0,0,26,0,0,0,0,0,0,0,12,5,6,7,6,13,2,9,10,2,3,3,,
37432229,2021-09-09 13:21:32,Christophe,Derungs,24,23,79085,9400.0,183.0,91.3,27.26,71816,860000.0,0,0,0,16,0,0,0,0,0,0,0,14,4,11,7,5,10,8,9,0,8,2,2,,
37262806,2021-09-09 13:21:32,Kristián,Hakel,14,25,79085,10900.0,191.0,88.6,24.28,28110,677000.0,2,45,16,41,0,0,0,0,0,0,0,1,9,3,6,7,11,5,8,3,7,9,10,,
37606570,2021-09-09 13:21:32,Gustav,Hamp,30,20,79085,6500.0,186.0,87.5,25.3,33212,718000.0,0,0,0,9,0,0,0,0,0,0,0,16,3,4,9,6,10,8,5,1,10,5,1,,
37451705,2021-09-09 13:21:32,Hector,Honceriu,9,21,79085,9100.0,168.0,69.4,24.6,71548,799000.0,1,3,0,31,0,0,0,0,0,0,0,9,5,9,9,7,10,5,3,0,11,5,7,,
36658134,2021-09-09 13:21:32,Ferdinando,Ionata,10,27,79085,11100.0,174.0,75.0,24.78,0,803000.0,1,13,7,32,0,0,0,0,6,0,0,5,9,8,5,7,10,8,5,3,4,9,11,,
37186745,2021-09-09 13:21:32,Günther,Ketels,28,25,79085,19700.0,175.0,74.4,24.29,63628,1856000.0,2,0,15,55,0,0,0,0,0,0,0,13,11,6,8,10,13,11,8,3,8,12,6,,
36889552,2021-09-09 13:21:32,Ksawery,Maszudziński,1,26,79085,15800.0,176.0,72.4,23.37,1255,1302000.0,1,1,5,32,0,0,0,0,0,0,0,9,9,11,7,8,12,9,8,1,6,11,4,,
37008614,2021-09-09 13:21:32,Sică,Mergiu,9,25,79085,12200.0,180.0,72.2,22.3,71211,709000.0,2,10,4,38,0,0,0,0,0,0,0,0,8,5,8,8,11,7,4,1,3,8,12,,
37968044,2021-09-09 13:21:32,Nélio,Narenti,21,19,79085,4700.0,171.0,77.1,26.37,79085,450000.0,0,0,0,3,0,0,0,0,0,0,0,13,1,2,7,4,7,5,7,0,9,7,5,,
37634685,2021-09-09 13:21:32,Henrik,Oros,8,20,79085,6100.0,190.0,80.7,22.37,23276,584000.0,0,0,0,11,0,0,0,0,0,0,0,13,4,3,9,6,10,7,6,0,9,6,3,,
37691056,2021-09-09 13:21:32,Štefan,Sauter,14,21,79085,8300.0,176.0,73.2,23.63,28049,912000.0,0,1,0,13,0,0,0,0,0,0,0,17,4,3,8,6,11,7,2,0,8,8,9,,
37690980,2021-09-09 13:21:32,Joel,Sopó,36,21,79085,5600.0,165.0,69.6,25.58,117331,360000.0,1,0,0,31,0,0,0,0,0,0,0,3,6,6,4,5,9,7,7,0,8,2,4,,
37276405,2021-09-09 13:21:32,Artur,Szymkiewicz,1,23,79085,12500.0,179.0,75.3,23.52,37414,1321000.0,1,10,17,58,0,0,0,0,0,0,0,18,11,5,6,8,12,9,8,0,6,8,9,,
37766478,2021-09-09 13:21:32,Dan,Thystrup,29,21,79085,8200.0,175.0,72.8,23.76,91015,822000.0,2,1,5,29,0,0,0,0,0,0,0,13,7,3,6,6,10,5,9,0,9,9,4,,
37533726,2021-09-09 13:21:32,Tazar,Trbojević,39,21,79085,6700.0,164.0,67.4,25.05,73668,604000.0,0,3,0,8,0,0,0,0,0,0,0,12,5,8,5,5,10,3,6,0,8,2,8,,
37463857,2021-09-09 13:21:32,Gligor-Bogdan,Vînătoru,9,24,79085,8200.0,165.0,59.6,21.91,30089,571000.0,0,3,1,12,0,0,0,0,0,0,0,4,3,5,6,4,10,9,7,0,4,9,7,,
36519432,2021-09-16 19:46:32,Krastan,Apostolov,54,30,79085,32200.0,177.0,71.5,22.82,81617,3191000.0,0,0,0,98,0,0,0,0,0,0,0,18,10,9,7,9,15,3,9,10,5,5,3,,
36103236,2021-09-16 19:46:32,Ilario,Bartolozzi,10,30,79085,17500.0,169.0,67.3,23.55,44617,1649000.0,2,7,48,154,0,0,0,0,0,0,0,14,17,11,8,12,13,7,8,0,8,9,8,,
36926767,2021-09-16 19:46:32,Alim,Bent,5,24,79085,10300.0,176.0,69.4,22.4,4261,807000.0,0,136,25,73,0,0,0,6,0,0,0,8,12,8,1,6,10,6,3,1,2,6,12,,
37937282,2021-09-16 19:46:32,Mustapha,Bonnet,16,19,79085,4800.0,183.0,72.3,21.58,43275,344000.0,0,1,0,1,0,0,0,0,0,0,0,6,1,2,7,4,10,3,0,0,8,0,7,,
37527542,2021-09-16 19:46:32,Cezar Adrian,Bujor,9,24,79085,15300.0,186.0,81.3,23.51,71359,987000.0,1,1,1,6,0,0,0,0,0,0,0,3,3,11,6,5,11,10,10,2,8,9,2,,
37464066,2021-09-16 19:46:32,Rody,de Houston,21,23,79085,19400.0,173.0,74.9,25.04,79777,1922000.0,0,0,0,26,0,0,0,0,0,0,0,13,5,6,7,6,13,2,9,10,2,3,3,,
37432229,2021-09-16 19:46:32,Christophe,Derungs,24,23,79085,9400.0,183.0,91.3,27.26,71816,772000.0,0,0,0,16,0,0,0,0,15,0,0,10,4,11,5,4,10,8,9,0,8,2,2,,
37262806,2021-09-16 19:46:32,Kristián,Hakel,14,25,79085,10900.0,191.0,88.6,24.28,28110,806000.0,2,45,16,41,0,0,0,0,0,0,0,5,9,3,6,8,11,5,8,3,7,9,10,,
37606570,2021-09-16 19:46:32,Gustav,Hamp,30,20,79085,6500.0,186.0,87.5,25.3,33212,673000.0,0,0,0,10,0,0,0,0,0,0,0,13,4,4,8,6,10,8,5,1,10,5,1,,
37451705,2021-09-16 19:46:32,Hector,Honceriu,9,21,79085,9100.0,168.0,69.4,24.6,71548,735000.0,1,3,0,32,0,0,0,0,0,0,0,5,5,9,9,7,11,5,3,0,11,5,7,,
36658134,2021-09-16 19:46:32,Ferdinando,Ionata,10,27,79085,11100.0,174.0,75.0,24.78,0,673000.0,1,13,7,32,0,0,0,0,0,0,0,1,9,8,4,6,10,8,5,3,4,9,11,,
37186745,2021-09-16 19:46:32,Günther,Ketels,28,25,79085,19700.0,175.0,74.4,24.29,63628,1861000.0,2,0,15,56,0,0,0,0,0,0,0,12,11,6,8,10,13,11,8,3,8,12,6,,
36889552,2021-09-16 19:46:32,Ksawery,Maszudziński,1,26,79085,15800.0,176.0,72.4,23.37,1255,1276000.0,1,1,5,32,0,0,0,0,0,0,0,9,9,11,7,8,12,9,8,1,6,11,4,,
37008614,2021-09-16 19:46:32,Sică,Mergiu,9,25,79085,12200.0,180.0,72.2,22.3,71211,791000.0,2,14,4,39,0,0,0,0,0,0,0,3,8,5,8,8,11,7,4,1,3,8,12,,
37968044,2021-09-16 19:46:32,Nélio,Narenti,21,19,79085,4700.0,171.0,77.1,26.37,79085,461000.0,0,0,0,4,0,0,0,0,0,0,0,13,2,2,7,5,7,5,7,0,9,7,5,,
37634685,2021-09-16 19:46:32,Henrik,Oros,8,20,79085,6100.0,190.0,80.7,22.37,23276,583000.0,0,0,0,12,0,0,0,0,0,0,0,12,4,3,8,6,10,7,6,0,9,6,3,,
37691056,2021-09-16 19:46:32,Štefan,Sauter,14,21,79085,8300.0,176.0,73.2,23.63,28049,880000.0,0,1,0,13,0,0,0,0,0,0,0,16,4,3,6,5,11,7,2,0,8,8,9,,
37690980,2021-09-16 19:46:32,Joel,Sopó,36,21,79085,5600.0,165.0,69.6,25.58,117331,429000.0,1,0,0,31,0,0,0,0,0,0,0,7,6,6,4,5,9,7,7,0,8,2,4,,
37276405,2021-09-16 19:46:32,Artur,Szymkiewicz,1,23,79085,12500.0,179.0,75.3,23.52,37414,1331000.0,1,12,19,59,0,0,0,0,0,0,0,17,11,5,6,9,12,9,8,0,6,8,9,,
37766478,2021-09-16 19:46:32,Dan,Thystrup,29,21,79085,8200.0,175.0,72.8,23.76,91015,774000.0,2,1,5,30,0,0,0,0,0,0,0,10,7,3,6,7,10,5,9,0,9,9,4,,
37533726,2021-09-16 19:46:32,Tazar,Trbojević,39,21,79085,6700.0,164.0,67.4,25.05,73668,586000.0,0,3,0,8,0,0,0,0,0,0,0,11,5,8,4,4,10,3,6,0,8,2,8,,
37463857,2021-09-16 19:46:32,Gligor-Bogdan,Vînătoru,9,24,79085,8200.0,165.0,59.6,21.91,30089,651000.0,0,3,3,13,0,0,0,0,0,0,0,7,3,5,7,5,10,9,7,0,4,9,7,,
36519432,2021-09-23 19:23:00,Krastan,Apostolov,54,30,79085,32200.0,177.0,71.5,22.82,81617,2994000.0,0,0,0,99,0,0,0,0,0,0,0,15,10,9,7,9,15,3,9,10,5,5,3,,
36103236,2021-09-23 19:23:00,Ilario,Bartolozzi,10,30,79085,17500.0,169.0,67.3,23.55,44617,1591000.0,2,7,49,155,0,0,0,0,0,0,0,13,17,11,8,13,13,7,8,0,8,9,8,,
36926767,2021-09-23 19:23:00,Alim,Bent,5,24,79085,10300.0,176.0,69.4,22.4,4261,838000.0,0,136,25,73,0,0,0,6,0,0,0,10,12,8,0,6,10,6,3,1,2,6,12,,
37937282,2021-09-23 19:23:00,Mustapha,Bonnet,16,19,79085,4800.0,183.0,72.3,21.58,43275,319000.0,0,1,0,1,0,0,0,0,0,0,0,4,1,2,5,3,10,3,0,0,8,0,7,,
37527542,2021-09-23 19:23:00,Cezar Adrian,Bujor,9,24,79085,15300.0,186.0,81.3,23.51,71359,944000.0,1,1,1,6,0,0,0,0,0,0,0,2,4,11,5,4,11,10,10,2,8,9,2,,
37464066,2021-09-23 19:23:00,Rody,de Houston,21,23,79085,19400.0,173.0,74.9,25.04,79777,1777000.0,0,0,0,26,0,0,0,0,0,0,0,11,5,6,5,5,13,2,9,10,2,3,3,,
37432229,2021-09-23 19:23:00,Christophe,Derungs,24,23,79085,9400.0,183.0,91.3,27.26,71816,745000.0,0,0,0,16,0,0,0,0,8,0,0,9,4,11,4,4,10,8,9,0,8,2,2,,
37262806,2021-09-23 19:23:00,Kristián,Hakel,14,25,79085,10900.0,191.0,88.6,24.28,28110,719000.0,2,45,16,41,0,0,0,0,0,0,0,2,9,3,5,7,11,5,8,3,7,9,10,,
37606570,2021-09-23 19:23:00,Gustav,Hamp,30,20,79085,6500.0,186.0,87.5,25.3,33212,667000.0,0,0,0,11,0,0,0,0,0,0,0,11,4,4,8,6,10,8,5,1,10,5,1,,
37451705,2021-09-23 19:23:00,Hector,Honceriu,9,21,79085,9100.0,168.0,69.4,24.6,71548,664000.0,1,3,0,33,0,0,0,0,0,0,0,2,5,9,9,7,11,5,3,0,11,5,7,,
36658134,2021-09-23 19:23:00,Ferdinando,Ionata,10,27,79085,11100.0,174.0,75.0,24.78,0,660000.0,1,13,7,32,0,0,0,0,0,0,0,0,9,8,3,6,10,8,5,3,4,9,11,,
37186745,2021-09-23 19:23:00,Günther,Ketels,28,25,79085,19700.0,175.0,74.4,24.29,63628,2048000.0,2,0,15,57,0,0,0,0,0,0,0,15,12,7,8,10,13,11,8,3,8,12,6,,
36889552,2021-09-23 19:23:00,Ksawery,Maszudziński,1,26,79085,15800.0,176.0,72.4,23.37,1255,1163000.0,1,1,5,32,0,0,0,0,0,0,0,6,9,11,5,7,12,9,8,1,6,11,4,,
37008614,2021-09-23 19:23:00,Sică,Mergiu,9,25,79085,12200.0,180.0,72.2,22.3,71211,907000.0,2,15,6,40,0,0,0,0,0,0,0,6,8,5,8,8,11,7,4,1,3,8,12,,
37968044,2021-09-23 19:23:00,Nélio,Narenti,21,19,79085,4700.0,171.0,77.1,26.37,79085,481000.0,0,0,0,5,0,0,0,0,0,0,0,14,2,2,8,5,7,5,7,0,9,7,5,,
37634685,2021-09-23 19:23:00,Henrik,Oros,8,20,79085,6100.0,190.0,80.7,22.37,23276,547000.0,0,0,0,13,0,0,0,0,0,0,0,9,4,3,8,6,10,7,6,0,9,6,3,,
37691056,2021-09-23 19:23:00,Štefan,Sauter,14,21,79085,8300.0,176.0,73.2,23.63,28049,853000.0,0,1,0,13,0,0,0,0,0,0,0,14,5,3,5,5,11,7,2,0,8,8,9,,
37690980,2021-09-23 19:23:00,Joel,Sopó,36,21,79085,5600.0,165.0,69.6,25.58,117331,407000.0,1,0,0,31,0,0,0,0,0,0,0,6,6,6,3,4,9,7,7,0,8,2,4,,
37276405,2021-09-23 19:23:00,Artur,Szymkiewicz,1,23,79085,12500.0,179.0,75.3,23.52,37414,1379000.0,1,14,19,60,0,0,0,0,0,0,0,18,11,5,7,9,13,9,8,0,6,8,9,,
37766478,2021-09-23 19:23:00,Dan,Thystrup,29,21,79085,8200.0,175.0,72.8,23.76,91015,822000.0,2,1,5,31,0,0,0,0,0,0,0,11,7,3,7,7,10,5,9,0,9,9,4,,
37533726,2021-09-23 19:23:00,Tazar,Trbojević,39,21,79085,6700.0,164.0,67.4,25.05,73668,551000.0,0,3,0,8,0,0,0,0,0,0,0,9,5,9,2,4,10,3,6,0,8,2,8,,
37463857,2021-09-23 19:23:00,Gligor-Bogdan,Vînătoru,9,24,79085,8200.0,165.0,59.6,21.91,30089,676000.0,0,4,3,14,0,0,0,0,0,0,0,8,4,5,7,5,10,9,7,0,4,9,7,,
36519432,2021-10-01 21:56:29,Krastan,Apostolov,54,30,79085,32200.0,177.0,71.5,22.82,81617,2960000.0,0,0,0,100,0,0,0,0,0,0,0,14,10,9,7,9,15,3,9,10,5,5,3,,
36103236,2021-10-01 21:56:29,Ilario,Bartolozzi,10,30,79085,17500.0,169.0,67.3,23.55,44617,1503000.0,2,7,50,156,0,0,0,0,0,0,0,11,17,11,8,13,13,7,8,0,8,9,8,,
36926767,2021-10-01 21:56:29,Alim,Bent,5,24,79085,10300.0,176.0,69.4,22.4,4261,904000.0,0,136,25,73,0,0,0,6,0,0,0,12,12,8,1,7,10,6,3,1,2,6,12,,
37937282,2021-10-01 21:56:29,Mustapha,Bonnet,16,19,79085,4800.0,183.0,72.3,21.58,43275,372000.0,0,1,0,1,0,0,0,0,0,0,0,7,1,2,6,3,10,3,0,0,8,0,7,,
37527542,2021-10-01 21:56:29,Cezar Adrian,Bujor,9,24,79085,15300.0,186.0,81.3,23.51,71359,1049000.0,1,1,1,6,0,0,0,0,0,0,0,5,4,11,5,4,11,10,10,2,8,9,3,,
37464066,2021-10-01 21:56:29,Rody,de Houston,21,23,79085,19400.0,173.0,74.9,25.04,79777,1744000.0,0,0,0,26,0,0,0,0,0,0,0,10,5,6,6,6,13,2,9,10,2,3,3,,
37432229,2021-10-01 21:56:29,Christophe,Derungs,24,23,79085,9400.0,183.0,91.3,27.26,71816,770000.0,0,0,0,16,0,0,0,0,0,0,0,10,4,11,3,3,10,8,9,0,8,2,2,,
37262806,2021-10-01 21:56:29,Kristián,Hakel,14,25,79085,10900.0,191.0,88.6,24.28,28110,786000.0,2,45,16,41,0,0,0,0,0,0,0,4,9,3,5,7,11,5,8,3,7,9,10,,
37606570,2021-10-01 21:56:29,Gustav,Hamp,30,20,79085,6500.0,186.0,87.5,25.3,33212,683000.0,0,0,0,12,0,0,0,0,0,0,0,11,4,4,8,6,11,8,5,1,10,5,1,,
37451705,2021-10-01 21:56:29,Hector,Honceriu,9,21,79085,9100.0,168.0,69.4,24.6,71548,750000.0,1,3,0,34,0,0,0,0,0,0,0,5,5,9,8,7,11,5,3,0,11,5,7,,
36658134,2021-10-01 21:56:29,Ferdinando,Ionata,10,27,79085,11100.0,174.0,75.0,24.78,0,707000.0,1,13,7,32,0,0,0,0,0,0,0,2,9,8,4,6,10,8,5,3,4,9,11,,
37186745,2021-10-01 21:56:29,Günther,Ketels,28,25,79085,19700.0,175.0,74.4,24.29,63628,1894000.0,2,0,15,58,0,0,0,0,0,0,0,12,12,7,8,10,13,11,8,3,8,12,6,,
36889552,2021-10-01 21:56:29,Ksawery,Maszudziński,1,26,79085,15800.0,176.0,72.4,23.37,1255,1150000.0,1,1,5,32,0,0,0,0,0,0,0,5,9,11,6,7,12,9,8,1,6,11,4,,
37008614,2021-10-01 21:56:29,Sică,Mergiu,9,25,79085,12200.0,180.0,72.2,22.3,71211,831000.0,2,17,6,41,0,0,0,0,0,0,0,3,9,5,8,8,11,7,4,1,3,8,12,,
37968044,2021-10-01 21:56:29,Nélio,Narenti,21,19,79085,4700.0,171.0,77.1,26.37,79085,480000.0,0,0,0,5,0,0,0,0,0,0,0,13,2,2,7,5,7,5,7,0,9,7,5,,
37634685,2021-10-01 21:56:29,Henrik,Oros,8,20,79085,6100.0,190.0,80.7,22.37,23276,581000.0,0,0,0,14,0,0,0,0,0,0,0,10,4,3,8,6,11,7,6,0,9,6,4,,
37691056,2021-10-01 21:56:29,Štefan,Sauter,14,21,79085,8300.0,176.0,73.2,23.63,28049,905000.0,0,1,0,14,0,0,0,0,0,0,0,16,5,3,6,5,11,7,2,0,8,8,9,,
37690980,2021-10-01 21:56:29,Joel,Sopó,36,21,79085,5600.0,165.0,69.6,25.58,117331,462000.0,1,0,0,31,0,0,0,0,0,0,0,9,6,6,4,5,10,7,7,0,8,2,4,,
37276405,2021-10-01 21:56:29,Artur,Szymkiewicz,1,23,79085,12500.0,179.0,75.3,23.52,37414,1407000.0,1,14,21,61,0,0,0,0,0,0,0,18,12,5,7,9,13,9,8,0,6,8,9,,
37766478,2021-10-01 21:56:29,Dan,Thystrup,29,21,79085,8200.0,175.0,72.8,23.76,91015,935000.0,2,1,5,32,0,0,0,0,0,0,0,15,7,3,7,7,10,5,9,0,9,9,4,,
37533726,2021-10-01 21:56:29,Tazar,Trbojević,39,21,79085,6700.0,164.0,67.4,25.05,73668,527000.0,0,3,0,8,0,0,0,0,0,0,0,7,5,9,3,4,10,3,6,0,8,2,8,,
37463857,2021-10-01 21:56:29,Gligor-Bogdan,Vînătoru,9,24,79085,8200.0,165.0,59.6,21.91,30089,781000.0,0,5,3,15,0,0,0,0,0,0,0,12,4,5,7,6,11,9,7,0,4,9,7,,
